order_id,order_datetime,product_name,category,quantity,unit_price,discount,total_amount,payment_method
ORD0005926,2022-06-15 21:24:27,茶叶,零食饮料,1,68.48,0.0,68.48,支付宝
ORD0005927,2023-07-24 20:40:40,手机支架,手机配件,4,40.5,0.0,162.0,微信
ORD0005927,2023-07-24 20:40:40,散热器,电脑配件,1,77.37,0.0,77.37,微信
ORD0005928,2022-02-16 06:00:02,手机壳,手机配件,3,34.64,0.0,103.92,信用卡
ORD0005928,2022-02-16 06:00:02,钢化膜,手机配件,1,25.81,1.71,24.1,支付宝
ORD0005929,2023-12-10 16:46:02,口红,个护美妆,1,115.74,0.0,115.74,支付宝
ORD0005929,2023-12-10 16:46:02,数据线,手机配件,4,31.5,0.0,126.0,信用卡
ORD0005929,2023-12-10 16:46:02,面膜,个护美妆,1,30.2,0.0,30.2,支付宝
ORD0005929,2023-12-10 16:46:02,香水,个护美妆,1,213.92,18.28,195.64,微信
ORD0005930,2023-08-06 10:18:02,可乐,零食饮料,3,8.97,0.0,26.91,信用卡
ORD0005931,2023-11-15 05:07:27,沐浴露,个护美妆,2,46.39,0.0,92.78,微信
ORD0005931,2023-11-15 05:07:27,洗发水,个护美妆,3,49.24,30.03,117.69,信用卡
ORD0005931,2023-11-15 05:07:27,牙膏,个护美妆,4,19.54,0.0,78.16,支付宝
ORD0005932,2022-01-15 01:45:02,沐浴露,个护美妆,2,54.61,0.0,109.22,微信
ORD0005932,2022-01-15 01:45:02,面膜,个护美妆,1,30.28,0.0,30.28,支付宝
ORD0005932,2022-01-15 01:45:02,香水,个护美妆,1,228.7,0.0,228.7,信用卡
ORD0005933,2023-08-14 06:54:24,垃圾桶,家居用品,2,35.48,0.0,70.96,信用卡
ORD0005933,2023-08-14 06:54:24,拖鞋,家居用品,1,47.11,0.0,47.11,花呗
ORD0005934,2022-05-10 18:42:19,牙刷,家居用品,1,16.45,0.0,16.45,微信
ORD0005934,2022-05-10 18:42:19,衣架,家居用品,1,22.49,0.0,22.49,支付宝
ORD0005935,2022-05-21 22:05:59,口红,个护美妆,1,137.32,0.0,137.32,支付宝
ORD0005935,2022-05-21 22:05:59,洗面奶,个护美妆,1,54.24,0.0,54.24,微信
ORD0005935,2022-05-21 22:05:59,香水,个护美妆,2,230.9,0.0,461.8,微信
ORD0005936,2022-12-01 04:28:46,手机支架,手机配件,1,42.28,0.0,42.28,支付宝
ORD0005936,2022-12-01 04:28:46,数据线,手机配件,1,31.22,0.0,31.22,支付宝
ORD0005936,2022-12-01 04:28:46,钢化膜,手机配件,1,27.29,7.63,19.66,京东支付
ORD0005937,2022-01-29 18:09:19,充电器,手机配件,3,68.5,0.0,205.5,微信
ORD0005938,2023-10-07 02:42:22,健身手套,运动户外,3,35.59,0.0,106.77,花呗
ORD0005938,2023-10-07 02:42:22,运动毛巾,运动户外,1,31.51,0.0,31.51,支付宝
ORD0005939,2023-11-02 23:29:37,咖啡,零食饮料,1,52.7,0.0,52.7,支付宝
ORD0005940,2022-08-16 22:39:06,口红,个护美妆,1,113.14,0.0,113.14,微信
ORD0005940,2022-08-16 22:39:06,垃圾桶,家居用品,1,39.18,0.0,39.18,微信
ORD0005940,2022-08-16 22:39:06,拖鞋,家居用品,1,48.63,0.0,48.63,微信
ORD0005940,2022-08-16 22:39:06,杯子,家居用品,1,40.85,0.0,40.85,微信
ORD0005941,2023-12-03 03:36:38,瑜伽垫,运动户外,2,79.87,0.0,159.74,微信
ORD0005941,2023-12-03 03:36:38,运动水杯,运动户外,1,46.41,0.0,46.41,微信
ORD0005942,2023-10-11 10:46:10,垃圾桶,家居用品,1,39.89,0.0,39.89,微信
ORD0005942,2023-10-11 10:46:10,牙刷,家居用品,2,16.3,0.0,32.6,花呗
ORD0005942,2023-10-11 10:46:10,衣架,家居用品,4,17.17,0.0,68.68,支付宝
ORD0005943,2023-05-13 12:08:05,坚果,零食饮料,2,40.13,0.0,80.26,支付宝
ORD0005943,2023-05-13 12:08:05,巧克力,零食饮料,2,25.68,0.0,51.36,支付宝
ORD0005943,2023-05-13 12:08:05,糖果,零食饮料,2,13.63,5.13,22.13,微信
ORD0005943,2023-05-13 12:08:05,薯片,零食饮料,1,15.43,0.0,15.43,微信
ORD0005943,2023-05-13 12:08:05,鼠标,电脑配件,1,75.58,0.0,75.58,信用卡
ORD0005944,2023-10-17 07:25:47,移动电源,手机配件,3,108.04,0.0,324.12,支付宝
ORD0005944,2023-10-17 07:25:47,耳机,手机配件,1,151.02,0.0,151.02,支付宝
ORD0005944,2023-10-17 07:25:47,跳绳,运动户外,1,32.27,4.86,27.41,支付宝
ORD0005945,2022-06-20 20:24:45,散热器,电脑配件,2,69.83,0.0,139.66,微信
ORD0005946,2023-03-20 10:18:44,口红,个护美妆,2,108.54,35.86,181.22,信用卡
ORD0005946,2023-03-20 10:18:44,沐浴露,个护美妆,1,48.0,0.0,48.0,支付宝
ORD0005946,2023-03-20 10:18:44,面膜,个护美妆,4,30.36,0.0,121.44,花呗
ORD0005946,2023-03-20 10:18:44,香水,个护美妆,1,220.54,0.0,220.54,花呗
ORD0005946,2023-03-20 10:18:44,鼠标垫,电脑配件,3,24.25,0.0,72.75,花呗
ORD0005947,2022-04-16 10:48:56,沐浴露,个护美妆,1,48.47,0.0,48.47,支付宝
ORD0005947,2022-04-16 10:48:56,洗发水,个护美妆,2,44.93,13.82,76.04,微信
ORD0005947,2022-04-16 10:48:56,面膜,个护美妆,1,31.4,0.0,31.4,微信
ORD0005948,2023-01-27 12:29:34,移动电源,手机配件,1,108.52,0.0,108.52,支付宝
ORD0005948,2023-01-27 12:29:34,自拍杆,手机配件,1,63.56,0.0,63.56,微信
ORD0005948,2023-01-27 12:29:34,运动袜,运动户外,1,24.02,0.0,24.02,支付宝
ORD0005948,2023-01-27 12:29:34,钢化膜,手机配件,2,24.73,0.0,49.46,京东支付
ORD0005949,2023-09-06 13:17:00,茶叶,零食饮料,2,75.05,20.63,129.47,信用卡
ORD0005949,2023-09-06 13:17:00,饼干,零食饮料,1,21.07,0.0,21.07,支付宝
ORD0005950,2023-12-18 15:30:25,手机壳,手机配件,1,36.35,0.0,36.35,微信
ORD0005950,2023-12-18 15:30:25,手机支架,手机配件,3,46.0,0.0,138.0,微信
ORD0005950,2023-12-18 15:30:25,钢化膜,手机配件,1,21.3,0.0,21.3,花呗
ORD0005951,2022-02-24 01:43:33,坚果,零食饮料,2,43.25,5.88,80.62,支付宝
ORD0005951,2022-02-24 01:43:33,巧克力,零食饮料,1,24.34,0.0,24.34,信用卡
ORD0005951,2022-02-24 01:43:33,衣架,家居用品,4,21.71,5.31,81.53,支付宝
ORD0005951,2022-02-24 01:43:33,饼干,零食饮料,1,19.41,0.0,19.41,微信
ORD0005952,2022-10-30 20:33:06,可乐,零食饮料,1,6.91,0.0,6.91,微信
ORD0005952,2022-10-30 20:33:06,咖啡,零食饮料,1,46.18,4.96,41.22,支付宝
ORD0005952,2022-10-30 20:33:06,杯子,家居用品,1,38.2,0.0,38.2,微信
ORD0005952,2022-10-30 20:33:06,糖果,零食饮料,1,10.81,0.0,10.81,支付宝
ORD0005952,2022-10-30 20:33:06,茶叶,零食饮料,1,81.82,0.0,81.82,支付宝
ORD0005952,2022-10-30 20:33:06,饼干,零食饮料,1,20.44,0.0,20.44,支付宝
ORD0005953,2023-10-13 18:35:31,护腕,运动户外,2,30.98,9.88,52.08,信用卡
ORD0005953,2023-10-13 18:35:31,薯片,零食饮料,2,16.8,0.0,33.6,支付宝
ORD0005953,2023-10-13 18:35:31,运动水杯,运动户外,1,49.16,0.0,49.16,花呗
ORD0005954,2023-11-06 11:52:19,糖果,零食饮料,2,12.39,0.0,24.78,微信
ORD0005955,2022-05-23 19:15:23,数据线,手机配件,2,27.29,8.41,46.17,微信
ORD0005955,2022-05-23 19:15:23,自拍杆,手机配件,2,57.49,25.39,89.59,信用卡
ORD0005955,2022-05-23 19:15:23,钢化膜,手机配件,1,23.9,4.67,19.23,微信
ORD0005956,2022-09-02 07:39:45,垃圾桶,家居用品,1,37.95,8.38,29.57,支付宝
ORD0005956,2022-09-02 07:39:45,抱枕,家居用品,2,57.83,0.0,115.66,信用卡
ORD0005957,2022-08-20 19:30:54,沐浴露,个护美妆,3,49.66,0.0,148.98,支付宝
ORD0005957,2022-08-20 19:30:54,洗发水,个护美妆,1,41.19,0.0,41.19,信用卡
ORD0005958,2023-01-08 07:45:05,牙刷,家居用品,1,14.1,0.0,14.1,支付宝
ORD0005959,2022-10-19 09:19:08,USB转接头,电脑配件,1,31.59,0.0,31.59,微信
ORD0005959,2022-10-19 09:19:08,键盘,电脑配件,1,149.98,0.0,149.98,支付宝
ORD0005960,2023-03-29 21:27:53,笔记本包,电脑配件,2,102.85,0.0,205.7,支付宝
ORD0005960,2023-03-29 21:27:53,鼠标,电脑配件,1,77.11,0.0,77.11,微信
ORD0005961,2023-07-18 23:22:34,健身手套,运动户外,1,37.63,0.0,37.63,支付宝
ORD0005961,2023-07-18 23:22:34,运动毛巾,运动户外,1,27.97,4.39,23.58,支付宝
ORD0005961,2023-07-18 23:22:34,运动水杯,运动户外,1,49.86,0.0,49.86,信用卡
ORD0005962,2022-02-20 12:03:26,数据线,手机配件,4,31.24,0.0,124.96,微信
ORD0005962,2022-02-20 12:03:26,钢化膜,手机配件,3,25.25,0.0,75.75,微信
ORD0005963,2022-08-02 19:50:32,哑铃,运动户外,1,123.27,0.0,123.27,花呗
ORD0005963,2022-08-02 19:50:32,衣架,家居用品,1,18.68,0.0,18.68,信用卡
ORD0005963,2022-08-02 19:50:32,跳绳,运动户外,2,34.21,13.79,54.63,支付宝
ORD0005964,2023-10-16 12:06:46,散热器,电脑配件,1,63.31,0.0,63.31,支付宝
ORD0005964,2023-10-16 12:06:46,运动水杯,运动户外,2,52.89,0.0,105.78,微信
ORD0005964,2023-10-16 12:06:46,运动袜,运动户外,4,26.22,0.0,104.88,微信
ORD0005965,2022-09-25 13:40:35,散热器,电脑配件,1,76.95,0.0,76.95,微信
ORD0005965,2022-09-25 13:40:35,键盘,电脑配件,2,155.35,0.0,310.7,信用卡
ORD0005966,2023-07-30 17:16:03,USB转接头,电脑配件,2,33.43,14.88,51.98,支付宝
ORD0005966,2023-07-30 17:16:03,手机壳,手机配件,1,33.75,0.0,33.75,花呗
ORD0005966,2023-07-30 17:16:03,手机支架,手机配件,2,38.28,0.0,76.56,支付宝
ORD0005966,2023-07-30 17:16:03,钢化膜,手机配件,3,21.88,0.0,65.64,支付宝
ORD0005967,2022-02-20 07:13:31,移动电源,手机配件,2,129.44,60.65,198.23,信用卡
ORD0005968,2023-01-24 16:12:52,手机壳,手机配件,1,39.99,0.0,39.99,京东支付
ORD0005968,2023-01-24 16:12:52,移动电源,手机配件,1,132.01,0.0,132.01,微信
ORD0005968,2023-01-24 16:12:52,耳机,手机配件,2,131.86,0.0,263.72,信用卡
ORD0005968,2023-01-24 16:12:52,自拍杆,手机配件,2,68.33,27.06,109.6,支付宝
ORD0005968,2023-01-24 16:12:52,钢化膜,手机配件,1,26.51,0.0,26.51,支付宝
ORD0005969,2022-07-07 01:01:27,垃圾桶,家居用品,2,37.47,0.0,74.94,支付宝
ORD0005969,2022-07-07 01:01:27,收纳盒,家居用品,2,43.2,0.0,86.4,微信
ORD0005969,2022-07-07 01:01:27,牙刷,家居用品,2,14.9,0.0,29.8,京东支付
ORD0005969,2022-07-07 01:01:27,衣架,家居用品,3,20.59,0.0,61.77,信用卡
ORD0005970,2023-06-21 09:01:13,手机支架,手机配件,2,41.8,0.0,83.6,花呗
ORD0005971,2022-07-22 02:43:23,USB转接头,电脑配件,2,30.6,0.0,61.2,微信
ORD0005971,2022-07-22 02:43:23,U盘,电脑配件,3,50.0,0.0,150.0,微信
ORD0005971,2022-07-22 02:43:23,散热器,电脑配件,1,75.06,0.0,75.06,花呗
ORD0005971,2022-07-22 02:43:23,键盘,电脑配件,1,162.23,0.0,162.23,微信
ORD0005971,2022-07-22 02:43:23,鼠标,电脑配件,1,86.71,0.0,86.71,花呗
ORD0005971,2022-07-22 02:43:23,鼠标垫,电脑配件,1,25.07,0.0,25.07,信用卡
ORD0005972,2023-08-19 03:06:04,充电器,手机配件,1,83.49,6.04,77.45,支付宝
ORD0005972,2023-08-19 03:06:04,数据线,手机配件,2,31.24,9.63,52.85,信用卡
ORD0005972,2023-08-19 03:06:04,洗面奶,个护美妆,1,66.01,0.0,66.01,支付宝
ORD0005973,2023-06-17 09:31:46,杯子,家居用品,4,43.19,0.0,172.76,京东支付
ORD0005973,2023-06-17 09:31:46,茶叶,零食饮料,1,71.21,0.0,71.21,微信
ORD0005974,2023-07-04 01:45:13,USB转接头,电脑配件,1,38.35,0.0,38.35,微信
ORD0005974,2023-07-04 01:45:13,U盘,电脑配件,1,48.9,0.0,48.9,微信
ORD0005975,2023-05-30 07:32:28,护手霜,个护美妆,1,42.9,0.0,42.9,微信
ORD0005975,2023-05-30 07:32:28,散热器,电脑配件,1,69.73,0.0,69.73,微信
ORD0005975,2023-05-30 07:32:28,沐浴露,个护美妆,1,51.53,11.39,40.14,微信
ORD0005975,2023-05-30 07:32:28,面膜,个护美妆,1,30.94,0.0,30.94,京东支付
ORD0005976,2023-10-29 19:05:48,键盘,电脑配件,1,132.85,11.28,121.57,支付宝
ORD0005976,2023-10-29 19:05:48,鼠标,电脑配件,1,79.56,12.84,66.72,花呗
ORD0005976,2023-10-29 19:05:48,鼠标垫,电脑配件,1,25.25,0.0,25.25,信用卡
ORD0005977,2022-08-31 13:39:32,钢化膜,手机配件,1,24.2,0.0,24.2,信用卡
ORD0005978,2022-02-16 23:08:26,毛巾,家居用品,1,25.88,0.0,25.88,花呗
ORD0005978,2022-02-16 23:08:26,牙刷,家居用品,1,16.52,0.0,16.52,微信
ORD0005979,2022-10-17 15:35:33,充电器,手机配件,3,86.38,31.5,227.64,花呗
ORD0005979,2022-10-17 15:35:33,手机支架,手机配件,1,41.75,0.0,41.75,信用卡
ORD0005979,2022-10-17 15:35:33,数据线,手机配件,2,33.08,0.0,66.16,支付宝
ORD0005979,2022-10-17 15:35:33,移动电源,手机配件,1,137.03,0.0,137.03,信用卡
ORD0005979,2022-10-17 15:35:33,自拍杆,手机配件,1,51.36,8.64,42.72,支付宝
ORD0005980,2023-05-13 09:13:11,运动水杯,运动户外,1,45.7,11.7,34.0,花呗
ORD0005980,2023-05-13 09:13:11,键盘,电脑配件,1,156.83,0.0,156.83,微信
ORD0005980,2023-05-13 09:13:11,鼠标,电脑配件,1,77.16,0.0,77.16,微信
ORD0005980,2023-05-13 09:13:11,鼠标垫,电脑配件,1,27.4,0.0,27.4,支付宝
ORD0005981,2023-06-28 09:18:46,护手霜,个护美妆,1,40.77,0.0,40.77,信用卡
ORD0005981,2023-06-28 09:18:46,拖鞋,家居用品,2,56.42,0.0,112.84,支付宝
ORD0005981,2023-06-28 09:18:46,面膜,个护美妆,3,33.07,0.0,99.21,花呗
ORD0005982,2023-05-14 11:06:50,手机支架,手机配件,1,42.89,10.12,32.77,支付宝
ORD0005982,2023-05-14 11:06:50,移动电源,手机配件,2,120.93,25.59,216.27,信用卡
ORD0005982,2023-05-14 11:06:50,耳机,手机配件,2,129.44,0.0,258.88,花呗
ORD0005982,2023-05-14 11:06:50,自拍杆,手机配件,2,53.92,0.0,107.84,支付宝
ORD0005982,2023-05-14 11:06:50,钢化膜,手机配件,1,27.67,1.83,25.84,微信
ORD0005983,2023-05-11 23:43:17,耳机,手机配件,2,141.49,0.0,282.98,支付宝
ORD0005984,2022-02-16 18:10:42,洗面奶,个护美妆,1,61.08,0.0,61.08,京东支付
ORD0005984,2022-02-16 18:10:42,面膜,个护美妆,1,34.6,0.0,34.6,支付宝
ORD0005985,2022-12-30 23:13:47,移动电源,手机配件,1,137.08,0.0,137.08,支付宝
ORD0005985,2022-12-30 23:13:47,耳机,手机配件,2,171.37,36.77,305.97,花呗
ORD0005985,2022-12-30 23:13:47,钢化膜,手机配件,2,22.29,5.43,39.15,微信
ORD0005986,2022-07-20 21:27:32,USB转接头,电脑配件,2,34.05,19.24,48.86,支付宝
ORD0005986,2022-07-20 21:27:32,散热器,电脑配件,1,78.83,0.0,78.83,微信
ORD0005986,2022-07-20 21:27:32,网线,电脑配件,1,17.19,0.0,17.19,信用卡
ORD0005987,2023-12-05 11:03:04,可乐,零食饮料,2,7.76,0.0,15.52,微信
ORD0005987,2023-12-05 11:03:04,坚果,零食饮料,3,36.22,0.0,108.66,花呗
ORD0005988,2023-05-20 00:51:32,咖啡,零食饮料,2,55.03,0.0,110.06,支付宝
ORD0005988,2023-05-20 00:51:32,巧克力,零食饮料,1,23.21,6.83,16.38,微信
ORD0005988,2023-05-20 00:51:32,薯片,零食饮料,2,13.88,0.0,27.76,信用卡
ORD0005988,2023-05-20 00:51:32,饼干,零食饮料,2,19.6,0.0,39.2,微信
ORD0005989,2023-07-10 11:43:18,坚果,零食饮料,1,45.08,9.15,35.93,微信
ORD0005989,2023-07-10 11:43:18,手机支架,手机配件,3,43.51,0.0,130.53,信用卡
ORD0005989,2023-07-10 11:43:18,移动电源,手机配件,1,115.67,0.0,115.67,微信
ORD0005989,2023-07-10 11:43:18,耳机,手机配件,1,164.06,47.48,116.58,支付宝
ORD0005989,2023-07-10 11:43:18,自拍杆,手机配件,1,61.92,0.0,61.92,支付宝
ORD0005990,2023-08-11 07:03:05,移动电源,手机配件,1,123.94,0.0,123.94,微信
ORD0005990,2023-08-11 07:03:05,自拍杆,手机配件,1,66.77,0.0,66.77,微信
ORD0005991,2023-09-27 05:46:18,坚果,零食饮料,1,44.78,0.0,44.78,支付宝
ORD0005991,2023-09-27 05:46:18,巧克力,零食饮料,1,24.61,0.0,24.61,支付宝
ORD0005991,2023-09-27 05:46:18,数据线,手机配件,1,28.54,0.0,28.54,微信
ORD0005991,2023-09-27 05:46:18,糖果,零食饮料,1,12.55,0.0,12.55,支付宝
ORD0005992,2022-02-20 06:41:25,充电器,手机配件,1,84.15,0.0,84.15,微信
ORD0005992,2022-02-20 06:41:25,数据线,手机配件,1,30.06,0.0,30.06,微信
ORD0005993,2023-03-09 08:40:16,垃圾桶,家居用品,2,36.23,0.0,72.46,微信
ORD0005993,2023-03-09 08:40:16,抱枕,家居用品,1,66.8,0.0,66.8,支付宝
ORD0005993,2023-03-09 08:40:16,牙刷,家居用品,1,15.04,0.0,15.04,微信
ORD0005994,2023-07-20 20:21:13,充电器,手机配件,4,76.48,0.0,305.92,信用卡
ORD0005994,2023-07-20 20:21:13,移动电源,手机配件,1,120.92,0.0,120.92,微信
ORD0005994,2023-07-20 20:21:13,耳机,手机配件,3,136.49,0.0,409.47,支付宝
ORD0005994,2023-07-20 20:21:13,钢化膜,手机配件,1,23.78,0.0,23.78,微信
ORD0005995,2022-12-06 11:27:47,毛巾,家居用品,3,30.63,15.53,76.36,花呗
ORD0005995,2022-12-06 11:27:47,牙刷,家居用品,1,14.84,0.0,14.84,微信
ORD0005995,2022-12-06 11:27:47,薯片,零食饮料,1,15.14,0.0,15.14,支付宝
ORD0005996,2022-12-30 03:48:11,咖啡,零食饮料,3,55.25,0.0,165.75,信用卡
ORD0005996,2022-12-30 03:48:11,护手霜,个护美妆,1,35.2,0.0,35.2,支付宝
ORD0005996,2022-12-30 03:48:11,牙膏,个护美妆,1,19.64,0.0,19.64,支付宝
ORD0005996,2022-12-30 03:48:11,香水,个护美妆,2,253.4,147.78,359.02,支付宝
ORD0005997,2022-03-05 04:38:34,抱枕,家居用品,1,63.74,14.69,49.05,花呗
ORD0005997,2022-03-05 04:38:34,收纳盒,家居用品,3,51.32,0.0,153.96,支付宝
ORD0005997,2022-03-05 04:38:34,衣架,家居用品,2,17.21,0.0,34.42,微信
ORD0005998,2023-12-21 03:41:04,薯片,零食饮料,1,16.02,0.0,16.02,支付宝
ORD0005998,2023-12-21 03:41:04,跳绳,运动户外,3,27.1,0.0,81.3,微信
ORD0005998,2023-12-21 03:41:04,运动袜,运动户外,3,28.21,0.0,84.63,信用卡
ORD0005999,2022-06-05 01:32:37,坚果,零食饮料,1,45.05,0.0,45.05,支付宝
ORD0005999,2022-06-05 01:32:37,杯子,家居用品,1,43.76,0.0,43.76,京东支付
ORD0005999,2022-06-05 01:32:37,衣架,家居用品,2,19.77,0.0,39.54,微信
ORD0006000,2022-09-28 04:16:59,网线,电脑配件,1,17.84,0.0,17.84,信用卡
ORD0006000,2022-09-28 04:16:59,键盘,电脑配件,4,170.29,0.0,681.16,花呗
ORD0006000,2022-09-28 04:16:59,鼠标,电脑配件,2,82.23,41.44,123.02,花呗
ORD0006001,2022-04-04 02:38:15,充电器,手机配件,1,69.14,0.0,69.14,微信
ORD0006001,2022-04-04 02:38:15,手机支架,手机配件,1,40.81,10.37,30.44,支付宝
ORD0006001,2022-04-04 02:38:15,数据线,手机配件,1,29.72,0.0,29.72,支付宝
ORD0006001,2022-04-04 02:38:15,面膜,个护美妆,1,32.5,0.0,32.5,微信
ORD0006002,2022-08-25 05:29:29,口红,个护美妆,2,123.91,0.0,247.82,微信
ORD0006003,2022-02-06 05:13:40,手机壳,手机配件,2,34.66,0.0,69.32,支付宝
ORD0006003,2022-02-06 05:13:40,手机支架,手机配件,1,46.54,0.0,46.54,微信
ORD0006003,2022-02-06 05:13:40,牙膏,个护美妆,2,17.04,0.0,34.08,微信
ORD0006003,2022-02-06 05:13:40,移动电源,手机配件,1,132.71,22.38,110.33,支付宝
ORD0006003,2022-02-06 05:13:40,钢化膜,手机配件,1,25.31,0.0,25.31,京东支付
ORD0006004,2023-05-10 00:06:06,散热器,电脑配件,2,70.95,0.0,141.9,支付宝
ORD0006005,2023-04-13 17:34:56,网线,电脑配件,1,17.27,0.0,17.27,信用卡
ORD0006005,2023-04-13 17:34:56,键盘,电脑配件,3,158.74,0.0,476.22,支付宝
ORD0006006,2022-12-04 03:25:32,充电器,手机配件,1,89.91,0.0,89.91,花呗
ORD0006006,2022-12-04 03:25:32,手机壳,手机配件,2,39.87,0.0,79.74,微信
ORD0006006,2022-12-04 03:25:32,移动电源,手机配件,3,104.36,0.0,313.08,支付宝
ORD0006006,2022-12-04 03:25:32,耳机,手机配件,1,153.19,0.0,153.19,支付宝
ORD0006006,2022-12-04 03:25:32,钢化膜,手机配件,1,26.58,0.0,26.58,微信
ORD0006007,2023-09-16 14:22:21,坚果,零食饮料,2,43.35,0.0,86.7,花呗
ORD0006007,2023-09-16 14:22:21,手机壳,手机配件,3,38.98,0.0,116.94,信用卡
ORD0006007,2023-09-16 14:22:21,移动电源,手机配件,1,129.96,0.0,129.96,信用卡
ORD0006007,2023-09-16 14:22:21,钢化膜,手机配件,1,26.96,0.0,26.96,微信
ORD0006008,2023-08-27 00:39:23,手机支架,手机配件,1,45.5,5.96,39.54,微信
ORD0006008,2023-08-27 00:39:23,笔记本包,电脑配件,1,119.44,0.0,119.44,支付宝
ORD0006009,2022-08-12 21:09:29,护手霜,个护美妆,2,45.19,0.0,90.38,京东支付
ORD0006009,2022-08-12 21:09:29,洗面奶,个护美妆,1,58.94,0.0,58.94,支付宝
ORD0006009,2022-08-12 21:09:29,牙膏,个护美妆,1,19.74,0.0,19.74,支付宝
ORD0006009,2022-08-12 21:09:29,衣架,家居用品,1,20.66,0.0,20.66,微信
ORD0006009,2022-08-12 21:09:29,面膜,个护美妆,2,38.69,0.0,77.38,微信
ORD0006010,2023-11-12 09:23:13,护手霜,个护美妆,1,39.86,2.58,37.28,支付宝
ORD0006010,2023-11-12 09:23:13,面膜,个护美妆,3,29.75,0.0,89.25,信用卡
ORD0006011,2022-10-21 01:47:43,垃圾桶,家居用品,1,35.33,0.0,35.33,支付宝
ORD0006011,2022-10-21 01:47:43,拖鞋,家居用品,1,54.58,0.0,54.58,花呗
ORD0006011,2022-10-21 01:47:43,收纳盒,家居用品,4,48.22,0.0,192.88,花呗
ORD0006011,2022-10-21 01:47:43,衣架,家居用品,1,21.65,0.0,21.65,支付宝
ORD0006012,2023-03-10 17:39:05,垃圾桶,家居用品,3,33.22,14.27,85.39,京东支付
ORD0006012,2023-03-10 17:39:05,拖鞋,家居用品,1,47.65,0.0,47.65,支付宝
ORD0006012,2023-03-10 17:39:05,杯子,家居用品,1,45.04,0.0,45.04,信用卡
ORD0006012,2023-03-10 17:39:05,牙刷,家居用品,1,16.88,0.0,16.88,微信
ORD0006013,2022-02-09 00:58:38,USB转接头,电脑配件,1,33.01,0.0,33.01,支付宝
ORD0006013,2022-02-09 00:58:38,U盘,电脑配件,1,50.27,0.0,50.27,微信
ORD0006013,2022-02-09 00:58:38,键盘,电脑配件,1,160.19,26.09,134.1,信用卡
ORD0006013,2022-02-09 00:58:38,鼠标,电脑配件,1,78.62,0.0,78.62,花呗
ORD0006013,2022-02-09 00:58:38,鼠标垫,电脑配件,3,23.92,0.0,71.76,京东支付
ORD0006014,2023-03-14 20:09:48,充电器,手机配件,2,91.17,0.0,182.34,支付宝
ORD0006014,2023-03-14 20:09:48,数据线,手机配件,2,34.25,6.17,62.33,京东支付
ORD0006014,2023-03-14 20:09:48,耳机,手机配件,1,130.87,0.0,130.87,支付宝
ORD0006014,2023-03-14 20:09:48,自拍杆,手机配件,1,54.61,0.0,54.61,微信
ORD0006015,2022-06-13 17:18:24,饼干,零食饮料,1,21.34,4.01,17.33,微信
ORD0006016,2023-03-04 04:06:11,手机壳,手机配件,2,38.8,0.0,77.6,微信
ORD0006016,2023-03-04 04:06:11,手机支架,手机配件,2,51.51,0.0,103.02,微信
ORD0006016,2023-03-04 04:06:11,护腕,运动户外,3,38.63,0.0,115.89,支付宝
ORD0006016,2023-03-04 04:06:11,数据线,手机配件,2,29.13,0.0,58.26,花呗
ORD0006016,2023-03-04 04:06:11,移动电源,手机配件,1,122.29,0.0,122.29,花呗
ORD0006016,2023-03-04 04:06:11,自拍杆,手机配件,1,62.61,0.0,62.61,支付宝
ORD0006016,2023-03-04 04:06:11,钢化膜,手机配件,1,23.83,0.0,23.83,花呗
ORD0006017,2022-03-09 10:15:21,薯片,零食饮料,1,13.52,1.53,11.99,支付宝
ORD0006017,2022-03-09 10:15:21,衣架,家居用品,1,19.22,0.0,19.22,支付宝
ORD0006018,2023-06-10 08:26:48,手机支架,手机配件,2,44.19,5.64,82.74,信用卡
ORD0006018,2023-06-10 08:26:48,移动电源,手机配件,1,102.25,0.0,102.25,信用卡
ORD0006018,2023-06-10 08:26:48,钢化膜,手机配件,1,21.73,0.0,21.73,微信
ORD0006019,2022-07-13 09:51:42,键盘,电脑配件,1,137.64,0.0,137.64,支付宝
ORD0006020,2023-04-12 09:29:30,U盘,电脑配件,1,46.16,0.0,46.16,微信
ORD0006020,2023-04-12 09:29:30,网线,电脑配件,1,22.61,2.77,19.84,微信
ORD0006020,2023-04-12 09:29:30,键盘,电脑配件,2,153.45,42.57,264.33,支付宝
ORD0006020,2023-04-12 09:29:30,鼠标,电脑配件,1,69.34,0.0,69.34,支付宝
ORD0006020,2023-04-12 09:29:30,鼠标垫,电脑配件,1,28.61,0.0,28.61,支付宝
ORD0006021,2023-05-28 05:03:04,咖啡,零食饮料,1,44.82,2.62,42.2,支付宝
ORD0006021,2023-05-28 05:03:04,沐浴露,个护美妆,1,55.23,0.0,55.23,微信
ORD0006021,2023-05-28 05:03:04,洗面奶,个护美妆,1,63.58,0.0,63.58,信用卡
ORD0006021,2023-05-28 05:03:04,面膜,个护美妆,1,34.19,0.0,34.19,支付宝
ORD0006022,2023-09-19 00:45:56,移动电源,手机配件,2,116.54,0.0,233.08,支付宝
ORD0006022,2023-09-19 00:45:56,钢化膜,手机配件,1,21.91,0.0,21.91,微信
ORD0006023,2023-05-09 18:02:15,收纳盒,家居用品,3,49.1,39.1,108.2,微信
