user_id,recency,frequency,monetary,tenure_days,avg_session_duration_min,total_page_views,cart_add_count,wishlist_count,coupon_usage_count,days_since_last_login,days_since_last_purchase,days_since_last_cart,avg_purchase_value,monthly_purchase_frequency,days_per_purchase,cart_conversion_rate,browse_to_buy_rate,customer_segment,preferred_category,registration_channel,age_group,city_tier,device_type,member_level,churn_risk_level,churned
U002538,113,70,3943.57,188,29.3,65,50,0,6,45,113,334,56.34,11.17,2.7,1.4,10.769,高价值客户,美妆个护,线下门店,26-35,一线城市,其他,银卡,低风险,0
U002539,108,36,6981.68,771,18.9,492,4,19,13,206,108,235,193.94,1.4,21.4,9.0,0.732,VIP客户,美妆个护,APP,18-25,二线城市,iOS,金卡,中风险,0
U002540,241,35,24870.41,173,0.5,99,25,20,11,175,241,232,710.58,6.07,4.9,1.4,3.535,流失客户,图书音像,线下门店,36-45,三线城市,其他,VIP,高风险,1
U002541,372,59,22066.01,292,26.7,249,30,9,2,30,372,172,374.0,6.06,4.9,1.967,2.369,新客户,美妆个护,社交电商,36-45,其他,iOS,VIP,中风险,0
U002542,156,31,6129.39,615,40.2,223,48,22,5,60,156,159,197.72,1.51,19.8,0.646,1.39,VIP客户,母婴用品,H5,18-25,三线城市,iOS,金卡,低风险,0
U002543,343,29,21251.62,954,10.3,432,50,0,10,104,343,151,732.81,0.91,32.9,0.58,0.671,活跃客户,电子产品,线下门店,55+,一线城市,其他,VIP,中风险,1
U002544,208,8,23367.11,780,5.5,449,3,15,3,25,208,221,2920.89,0.31,97.5,2.667,0.178,流失客户,服装鞋帽,线下门店,55+,一线城市,Android,VIP,中风险,1
U002545,471,8,8324.93,127,12.5,66,29,21,18,327,471,348,1040.62,1.89,15.9,0.276,1.212,流失客户,母婴用品,社交电商,46-55,新一线城市,iOS,金卡,高风险,1
U002546,292,53,11106.95,800,30.5,286,29,8,19,215,292,35,209.57,1.99,15.1,1.828,1.853,活跃客户,食品饮料,社交电商,55+,新一线城市,iOS,VIP,中风险,1
U002547,502,70,12951.05,967,20.6,293,34,16,16,78,502,131,185.02,2.17,13.8,2.059,2.389,活跃客户,母婴用品,小程序,55+,三线城市,其他,VIP,中风险,1
U002548,442,23,11202.44,526,41.5,100,44,7,0,18,442,291,487.06,1.31,22.9,0.523,2.3,VIP客户,母婴用品,APP,36-45,二线城市,其他,VIP,中风险,0
U002549,364,3,2935.73,405,38.4,415,13,12,14,77,364,336,978.58,0.22,135.0,0.231,0.072,新客户,服装鞋帽,小程序,46-55,三线城市,iOS,银卡,高风险,1
U002550,284,3,13415.75,380,42.7,390,25,9,19,328,284,60,4471.92,0.24,126.7,0.12,0.077,VIP客户,家居家装,线下门店,18-25,三线城市,Web,VIP,高风险,1
U002551,58,73,6999.95,350,30.0,405,13,21,3,191,58,291,95.89,6.26,4.8,5.615,1.802,流失客户,家居家装,线下门店,55+,一线城市,Android,金卡,低风险,0
U002552,65,47,2699.89,159,32.1,200,37,25,0,13,65,141,57.44,8.87,3.4,1.27,2.35,流失客户,电子产品,小程序,46-55,二线城市,Web,银卡,低风险,0
U002553,62,45,17074.73,139,15.1,314,48,7,19,130,62,79,379.44,9.71,3.1,0.938,1.433,流失客户,服装鞋帽,H5,18-25,其他,Android,VIP,低风险,0
U002554,56,3,15609.59,879,43.1,30,40,13,16,37,56,149,5203.2,0.1,293.0,0.075,1.0,沉睡客户,服装鞋帽,线下门店,46-55,三线城市,iOS,VIP,低风险,1
U002555,478,20,20889.73,576,7.8,6,26,28,15,25,478,285,1044.49,1.04,28.8,0.769,33.333,新客户,运动户外,H5,55+,二线城市,Android,VIP,中风险,1
U002556,12,33,15595.75,989,22.1,355,37,22,10,359,12,247,472.6,1.0,30.0,0.892,0.93,活跃客户,图书音像,APP,18-25,新一线城市,iOS,VIP,低风险,0
U002557,375,9,18673.04,1071,39.0,52,28,11,18,285,375,311,2074.78,0.25,119.0,0.321,1.731,流失客户,食品饮料,Web,36-45,其他,Web,VIP,高风险,1
U002558,480,54,6636.01,212,27.6,306,22,27,16,108,480,92,122.89,7.64,3.9,2.455,1.765,沉睡客户,服装鞋帽,社交电商,55+,一线城市,iOS,金卡,中风险,1
U002559,414,30,5345.68,281,44.3,231,48,15,15,28,414,272,178.19,3.2,9.4,0.625,1.299,沉睡客户,图书音像,H5,26-35,三线城市,Android,金卡,中风险,1
U002560,370,48,6634.79,576,11.9,408,11,2,7,267,370,324,138.22,2.5,12.0,4.364,1.176,新客户,服装鞋帽,APP,36-45,二线城市,其他,金卡,中风险,1
U002561,284,13,16821.4,766,39.2,57,13,19,17,185,284,188,1293.95,0.51,58.9,1.0,2.281,活跃客户,食品饮料,Web,46-55,二线城市,iOS,VIP,高风险,1
U002562,517,28,15264.35,503,5.7,168,10,26,10,76,517,348,545.16,1.67,18.0,2.8,1.667,VIP客户,家居家装,Web,36-45,新一线城市,Web,VIP,中风险,1
U002563,99,27,14245.01,995,35.7,458,27,10,13,84,99,282,527.59,0.81,36.9,1.0,0.59,新客户,母婴用品,Web,26-35,二线城市,iOS,VIP,中风险,1
U002564,266,42,19293.86,1078,2.5,462,19,25,16,87,266,313,459.38,1.17,25.7,2.211,0.909,沉睡客户,电子产品,线下门店,55+,新一线城市,其他,VIP,高风险,1
U002565,192,47,18380.04,1075,20.1,97,36,6,14,11,192,219,391.06,1.31,22.9,1.306,4.845,活跃客户,运动户外,社交电商,46-55,新一线城市,其他,VIP,低风险,1
U002566,62,48,8833.9,279,37.3,74,26,4,6,361,62,340,184.04,5.16,5.8,1.846,6.486,新客户,美妆个护,线下门店,36-45,一线城市,iOS,金卡,低风险,1
U002567,203,18,15915.97,927,33.8,402,13,26,9,48,203,146,884.22,0.58,51.5,1.385,0.448,流失客户,母婴用品,小程序,46-55,其他,其他,VIP,中风险,1
U002568,500,12,5947.43,907,44.4,305,34,15,0,268,500,15,495.62,0.4,75.6,0.353,0.393,VIP客户,运动户外,Web,55+,新一线城市,iOS,金卡,高风险,1
U002569,181,20,16385.19,463,44.3,449,39,12,10,231,181,352,819.26,1.3,23.1,0.513,0.445,VIP客户,运动户外,Web,46-55,三线城市,Web,VIP,中风险,0
U002570,341,15,4005.38,678,41.7,84,10,4,0,277,341,336,267.03,0.66,45.2,1.5,1.786,活跃客户,图书音像,线下门店,36-45,二线城市,Android,银卡,高风险,1
U002571,396,16,5281.99,123,20.4,291,43,28,12,22,396,221,330.12,3.9,7.7,0.372,0.55,高价值客户,家居家装,社交电商,55+,二线城市,Web,金卡,中风险,1
U002572,394,68,5032.04,318,27.9,41,24,4,18,264,394,193,74.0,6.42,4.7,2.833,16.585,新客户,图书音像,H5,26-35,三线城市,Web,金卡,中风险,0
U002573,109,8,6174.39,397,28.7,189,24,19,10,333,109,333,771.8,0.6,49.6,0.333,0.423,流失客户,食品饮料,小程序,18-25,其他,其他,金卡,中风险,1
U002574,76,18,5395.72,351,24.8,284,39,18,0,346,76,280,299.76,1.54,19.5,0.462,0.634,高价值客户,美妆个护,APP,55+,一线城市,iOS,金卡,中风险,0
U002575,4,59,2531.58,364,41.2,109,45,12,0,125,4,211,42.91,4.86,6.2,1.311,5.413,高价值客户,电子产品,社交电商,36-45,其他,Web,银卡,低风险,0
U002576,279,27,20065.35,1006,6.5,62,12,5,13,365,279,363,743.16,0.81,37.3,2.25,4.355,流失客户,母婴用品,线下门店,26-35,其他,Android,VIP,中风险,0
U002577,75,76,1944.28,1039,2.9,160,14,16,9,357,75,123,25.58,2.19,13.7,5.429,4.75,新客户,母婴用品,社交电商,46-55,二线城市,其他,铜卡,中风险,1
U002578,268,23,2975.26,255,25.2,496,2,2,16,241,268,142,129.36,2.71,11.1,11.5,0.464,流失客户,食品饮料,社交电商,18-25,新一线城市,iOS,银卡,中风险,1
U002579,396,46,15496.98,909,14.3,8,13,1,4,351,396,108,336.89,1.52,19.8,3.538,57.5,新客户,食品饮料,APP,46-55,其他,iOS,VIP,中风险,1
U002580,18,40,4484.46,507,39.2,257,20,16,17,282,18,47,112.11,2.37,12.7,2.0,1.556,新客户,运动户外,社交电商,26-35,一线城市,其他,银卡,低风险,0
U002581,268,15,9557.32,273,39.0,90,25,2,17,290,268,52,637.15,1.65,18.2,0.6,1.667,新客户,运动户外,Web,18-25,一线城市,iOS,金卡,中风险,0
U002582,72,59,15069.06,377,34.2,37,14,12,20,86,72,79,255.41,4.69,6.4,4.214,15.946,活跃客户,电子产品,APP,26-35,三线城市,iOS,VIP,低风险,1
U002583,94,77,7827.82,160,39.0,391,17,12,19,198,94,42,101.66,14.44,2.1,4.529,1.969,VIP客户,家居家装,线下门店,18-25,三线城市,其他,金卡,中风险,1
U002584,503,21,956.35,585,16.7,361,45,18,17,3,503,222,45.54,1.08,27.9,0.467,0.582,VIP客户,家居家装,H5,36-45,新一线城市,Android,铜卡,中风险,0
U002585,372,4,2845.27,830,32.1,220,8,10,2,18,372,159,711.32,0.14,207.5,0.5,0.182,高价值客户,图书音像,线下门店,18-25,三线城市,Android,银卡,高风险,1
U002586,37,47,16655.28,699,5.0,118,42,4,0,302,37,202,354.37,2.02,14.9,1.119,3.983,流失客户,家居家装,APP,55+,新一线城市,Web,VIP,低风险,0
U002587,490,40,2379.42,419,15.5,328,43,13,13,172,490,122,59.49,2.86,10.5,0.93,1.22,活跃客户,电子产品,Web,46-55,新一线城市,Web,银卡,中风险,1
U002588,206,29,15145.05,662,39.4,14,44,0,0,282,206,152,522.24,1.31,22.8,0.659,20.714,新客户,美妆个护,Web,46-55,三线城市,Web,VIP,中风险,1
U002589,318,56,13011.9,255,12.4,190,0,30,0,115,318,295,232.36,6.59,4.6,0,2.947,沉睡客户,运动户外,小程序,55+,二线城市,其他,VIP,中风险,0
U002590,295,21,1513.43,1035,5.2,335,38,0,4,109,295,86,72.07,0.61,49.3,0.553,0.627,新客户,服装鞋帽,线下门店,36-45,一线城市,iOS,铜卡,中风险,1
U002591,17,77,2846.68,1003,34.6,21,29,10,3,296,17,82,36.97,2.3,13.0,2.655,36.667,流失客户,母婴用品,线下门店,36-45,一线城市,Web,银卡,低风险,0
U002592,401,21,16563.82,1062,28.4,150,12,23,19,345,401,220,788.75,0.59,50.6,1.75,1.4,沉睡客户,美妆个护,社交电商,55+,三线城市,Android,VIP,中风险,1
U002593,4,33,21140.65,1002,4.1,20,14,12,10,116,4,145,640.63,0.99,30.4,2.357,16.5,流失客户,美妆个护,小程序,18-25,二线城市,Web,VIP,低风险,0
U002594,481,15,17171.39,903,42.2,177,13,2,9,186,481,297,1144.76,0.5,60.2,1.154,0.847,沉睡客户,运动户外,APP,55+,一线城市,iOS,VIP,高风险,1
U002595,149,80,22448.45,880,32.5,184,19,15,6,161,149,217,280.61,2.73,11.0,4.211,4.348,沉睡客户,食品饮料,线下门店,26-35,其他,Web,VIP,中风险,1
U002596,96,5,23850.68,57,25.7,486,10,8,10,29,96,330,4770.14,2.63,11.4,0.5,0.103,高价值客户,服装鞋帽,小程序,46-55,二线城市,其他,VIP,中风险,1
U002597,203,54,200.46,612,5.5,35,50,13,0,85,203,88,3.71,2.65,11.3,1.08,15.429,沉睡客户,食品饮料,小程序,36-45,新一线城市,iOS,普通,高风险,1
U002598,193,33,18587.92,928,19.2,100,34,0,18,177,193,153,563.27,1.07,28.1,0.971,3.3,新客户,母婴用品,小程序,36-45,一线城市,iOS,VIP,中风险,1
U002599,460,79,952.5,556,25.2,288,7,14,6,314,460,104,12.06,4.26,7.0,11.286,2.743,活跃客户,美妆个护,社交电商,18-25,一线城市,Android,铜卡,高风险,1
U002600,434,46,10879.97,230,6.6,36,50,26,12,145,434,197,236.52,6.0,5.0,0.92,12.778,沉睡客户,美妆个护,线下门店,46-55,二线城市,其他,VIP,中风险,1
U002601,365,49,4280.85,104,25.2,476,22,1,2,332,365,156,87.36,14.13,2.1,2.227,1.029,活跃客户,食品饮料,小程序,46-55,一线城市,Android,银卡,中风险,1
U002602,123,2,3649.15,712,28.5,396,6,8,7,270,123,346,1824.57,0.08,356.0,0.333,0.051,活跃客户,运动户外,H5,36-45,新一线城市,iOS,银卡,高风险,1
U002603,253,24,23473.83,845,15.5,293,7,17,3,288,253,270,978.08,0.85,35.2,3.429,0.819,新客户,运动户外,Web,55+,新一线城市,iOS,VIP,中风险,0
U002604,347,25,427.07,893,22.3,460,0,23,17,115,347,27,17.08,0.84,35.7,0,0.543,活跃客户,图书音像,APP,18-25,三线城市,其他,普通,高风险,1
U002605,476,52,14832.14,140,26.4,336,7,23,0,168,476,6,285.23,11.14,2.7,7.429,1.548,流失客户,服装鞋帽,社交电商,46-55,一线城市,Web,VIP,中风险,0
U002606,301,40,8741.33,575,1.6,228,37,30,3,158,301,126,218.53,2.09,14.4,1.081,1.754,高价值客户,母婴用品,线下门店,46-55,新一线城市,Web,金卡,高风险,1
U002607,252,15,19304.09,657,33.7,195,26,15,13,311,252,161,1286.94,0.68,43.8,0.577,0.769,高价值客户,母婴用品,社交电商,26-35,其他,其他,VIP,中风险,1
U002608,419,30,4143.42,981,10.2,498,16,30,7,250,419,21,138.11,0.92,32.7,1.875,0.602,活跃客户,服装鞋帽,社交电商,18-25,二线城市,其他,银卡,中风险,1
U002609,329,14,23101.81,550,3.3,124,19,6,0,229,329,203,1650.13,0.76,39.3,0.737,1.129,高价值客户,家居家装,Web,55+,其他,其他,VIP,高风险,1
U002610,394,71,2191.95,890,2.0,186,46,20,2,298,394,52,30.87,2.39,12.5,1.543,3.817,流失客户,电子产品,Web,36-45,新一线城市,Android,银卡,高风险,1
U002611,439,31,11063.84,447,21.1,278,2,2,6,38,439,269,356.9,2.08,14.4,15.5,1.115,沉睡客户,家居家装,小程序,18-25,新一线城市,Web,VIP,中风险,0
U002612,494,16,20129.58,299,18.9,38,6,23,9,236,494,195,1258.1,1.61,18.7,2.667,4.211,活跃客户,电子产品,线下门店,26-35,二线城市,其他,VIP,高风险,1
U002613,494,30,18338.0,646,5.9,427,20,29,11,213,494,156,611.27,1.39,21.5,1.5,0.703,流失客户,家居家装,APP,18-25,三线城市,Web,VIP,中风险,1
U002614,415,52,5823.29,45,1.1,449,41,16,19,137,415,114,111.99,34.67,0.9,1.268,1.158,高价值客户,家居家装,APP,18-25,二线城市,Web,金卡,高风险,1
U002615,486,65,18408.21,220,18.5,466,27,0,16,271,486,24,283.2,8.86,3.4,2.407,1.395,VIP客户,图书音像,APP,55+,其他,iOS,VIP,中风险,0
U002616,133,37,7144.1,830,36.4,99,35,16,5,221,133,33,193.08,1.34,22.4,1.057,3.737,流失客户,家居家装,小程序,46-55,一线城市,其他,金卡,中风险,1
U002617,445,26,2000.9,406,31.2,269,5,6,14,68,445,77,76.96,1.92,15.6,5.2,0.967,高价值客户,家居家装,社交电商,18-25,二线城市,Web,银卡,中风险,1
U002618,235,1,19416.97,1081,35.5,122,17,18,3,335,235,41,19416.97,0.03,1081.0,0.059,0.082,流失客户,图书音像,线下门店,46-55,二线城市,Android,VIP,高风险,1
U002619,489,26,14043.57,840,25.2,54,13,28,7,243,489,332,540.14,0.93,32.3,2.0,4.815,活跃客户,食品饮料,H5,46-55,其他,iOS,VIP,中风险,1
U002620,373,45,22456.92,386,16.7,262,34,7,1,89,373,45,499.04,3.5,8.6,1.324,1.718,活跃客户,美妆个护,线下门店,18-25,三线城市,iOS,VIP,中风险,1
U002621,251,65,7807.17,976,34.3,237,25,0,4,261,251,252,120.11,2.0,15.0,2.6,2.743,沉睡客户,电子产品,线下门店,26-35,三线城市,Web,金卡,中风险,1
U002622,73,1,8495.66,69,11.5,50,26,15,17,38,73,88,8495.66,0.43,69.0,0.038,0.2,高价值客户,家居家装,线下门店,55+,新一线城市,Web,金卡,中风险,0
U002623,229,8,19438.5,324,43.5,410,11,25,14,330,229,264,2429.81,0.74,40.5,0.727,0.195,新客户,图书音像,线下门店,55+,二线城市,Android,VIP,高风险,1
U002624,325,32,20697.0,870,26.8,378,9,7,5,21,325,224,646.78,1.1,27.2,3.556,0.847,活跃客户,图书音像,社交电商,46-55,一线城市,iOS,VIP,中风险,1
U002625,164,30,24835.3,803,22.7,20,4,21,18,143,164,197,827.84,1.12,26.8,7.5,15.0,流失客户,电子产品,APP,36-45,一线城市,Android,VIP,中风险,0
U002626,1,33,7406.61,222,44.6,459,10,1,17,103,1,214,224.44,4.46,6.7,3.3,0.719,活跃客户,图书音像,社交电商,46-55,二线城市,Web,金卡,低风险,0
U002627,220,58,13636.23,878,31.8,250,14,25,4,231,220,235,235.11,1.98,15.1,4.143,2.32,流失客户,电子产品,H5,46-55,新一线城市,Web,VIP,中风险,1
U002628,246,53,13955.43,107,19.5,400,30,9,2,357,246,211,263.31,14.86,2.0,1.767,1.325,高价值客户,图书音像,H5,26-35,三线城市,其他,VIP,中风险,0
U002629,250,32,11916.9,767,19.0,48,32,8,11,113,250,175,372.4,1.25,24.0,1.0,6.667,流失客户,母婴用品,线下门店,46-55,其他,Web,VIP,中风险,1
U002630,284,44,12652.28,854,3.8,353,32,29,6,225,284,149,287.55,1.55,19.4,1.375,1.246,沉睡客户,食品饮料,Web,55+,三线城市,iOS,VIP,中风险,1
U002631,276,35,8143.64,380,16.1,438,24,15,20,31,276,79,232.68,2.76,10.9,1.458,0.799,新客户,母婴用品,社交电商,26-35,其他,Web,金卡,中风险,0
U002632,74,51,18987.65,13,43.3,229,46,13,6,82,74,301,372.31,117.69,0.3,1.109,2.227,沉睡客户,电子产品,Web,55+,一线城市,Web,VIP,中风险,1
U002633,262,12,15647.15,902,27.7,425,35,30,0,262,262,192,1303.93,0.4,75.2,0.343,0.282,沉睡客户,运动户外,APP,18-25,其他,其他,VIP,中风险,0
U002634,105,79,20646.81,954,41.3,6,31,27,16,105,105,319,261.35,2.48,12.1,2.548,131.667,活跃客户,服装鞋帽,Web,26-35,其他,Web,VIP,中风险,1
U002635,483,47,14721.92,378,16.5,26,4,28,12,191,483,229,313.23,3.73,8.0,11.75,18.077,沉睡客户,运动户外,小程序,46-55,二线城市,其他,VIP,中风险,1
U002636,153,72,1827.48,29,31.0,346,31,21,0,174,153,201,25.38,74.48,0.4,2.323,2.081,新客户,运动户外,小程序,46-55,新一线城市,Web,铜卡,中风险,1
U002637,415,1,19481.34,890,41.8,428,7,13,2,337,415,175,19481.34,0.03,890.0,0.143,0.023,活跃客户,服装鞋帽,线下门店,46-55,三线城市,iOS,VIP,高风险,1
U002638,169,38,7332.19,774,17.3,242,44,18,2,261,169,43,192.95,1.47,20.4,0.864,1.57,沉睡客户,家居家装,Web,46-55,其他,其他,金卡,中风险,1
U002639,341,47,6608.29,41,17.6,102,17,24,5,213,341,10,140.6,34.39,0.9,2.765,4.608,沉睡客户,家居家装,Web,55+,其他,Android,金卡,中风险,0
U002640,318,78,17625.52,898,26.7,198,46,1,17,360,318,350,225.97,2.61,11.5,1.696,3.939,新客户,母婴用品,小程序,55+,其他,iOS,VIP,中风险,1
U002641,297,3,4864.43,463,42.2,274,28,8,10,53,297,70,1621.48,0.19,154.3,0.107,0.109,VIP客户,美妆个护,APP,55+,新一线城市,其他,银卡,高风险,1
U002642,58,22,3996.23,433,39.6,312,41,22,9,150,58,110,181.65,1.52,19.7,0.537,0.705,新客户,食品饮料,APP,26-35,二线城市,Web,银卡,低风险,0
U002643,451,78,15290.22,69,41.4,248,11,10,12,198,451,285,196.03,33.91,0.9,7.091,3.145,流失客户,食品饮料,Web,18-25,三线城市,Android,VIP,中风险,0
U002644,357,58,21594.78,412,20.2,42,41,21,11,55,357,26,372.32,4.22,7.1,1.415,13.81,沉睡客户,服装鞋帽,Web,46-55,三线城市,其他,VIP,中风险,0
U002645,389,63,15174.84,420,33.6,373,8,8,19,196,389,245,240.87,4.5,6.7,7.875,1.689,活跃客户,母婴用品,APP,55+,三线城市,其他,VIP,中风险,1
U002646,463,75,24546.05,277,1.8,314,19,10,8,343,463,12,327.28,8.12,3.7,3.947,2.389,活跃客户,图书音像,小程序,26-35,其他,Android,VIP,高风险,1
U002647,387,76,11199.45,578,43.0,125,43,12,12,249,387,138,147.36,3.94,7.6,1.767,6.08,高价值客户,美妆个护,社交电商,55+,其他,其他,VIP,中风险,1
U002648,9,67,19161.95,1068,19.4,294,5,30,9,62,9,276,286.0,1.88,15.9,13.4,2.279,VIP客户,家居家装,小程序,55+,一线城市,Web,VIP,低风险,0
U002649,289,38,6547.28,578,8.8,32,28,4,11,153,289,139,172.3,1.97,15.2,1.357,11.875,沉睡客户,食品饮料,线下门店,55+,三线城市,iOS,金卡,中风险,1
U002650,343,33,11528.67,341,25.0,146,3,14,10,46,343,314,349.35,2.9,10.3,11.0,2.26,活跃客户,服装鞋帽,小程序,46-55,一线城市,Android,VIP,中风险,0
U002651,173,72,23518.67,70,10.7,216,33,30,19,311,173,352,326.65,30.86,1.0,2.182,3.333,新客户,电子产品,社交电商,36-45,其他,其他,VIP,中风险,0
U002652,1,61,8987.8,224,9.0,339,43,19,6,307,1,321,147.34,8.17,3.7,1.419,1.799,活跃客户,运动户外,线下门店,46-55,其他,其他,金卡,低风险,0
U002653,312,51,20371.09,195,34.5,250,49,15,2,265,312,206,399.43,7.85,3.8,1.041,2.04,活跃客户,美妆个护,线下门店,46-55,其他,其他,VIP,中风险,1
U002654,239,29,19151.82,810,9.7,278,7,7,0,101,239,72,660.41,1.07,27.9,4.143,1.043,VIP客户,美妆个护,Web,36-45,其他,其他,VIP,中风险,1
U002655,259,52,9942.85,573,25.7,236,1,24,10,115,259,201,191.21,2.72,11.0,52.0,2.203,沉睡客户,图书音像,Web,36-45,其他,Web,金卡,中风险,1
U002656,136,14,16336.26,785,8.1,468,34,20,1,39,136,358,1166.88,0.54,56.1,0.412,0.299,活跃客户,家居家装,小程序,55+,新一线城市,iOS,VIP,低风险,0
U002657,167,3,8915.99,796,14.8,152,40,11,12,268,167,218,2972.0,0.11,265.3,0.075,0.197,高价值客户,美妆个护,社交电商,18-25,一线城市,iOS,金卡,高风险,1
U002658,174,28,4744.19,654,6.4,158,0,30,8,62,174,160,169.44,1.28,23.4,0,1.772,VIP客户,母婴用品,小程序,55+,二线城市,Android,银卡,中风险,0
U002659,530,54,24402.7,197,29.5,94,30,14,18,101,530,123,451.9,8.22,3.6,1.8,5.745,活跃客户,家居家装,小程序,46-55,其他,Web,VIP,中风险,0
U002660,21,12,13807.7,532,35.9,234,25,30,12,42,21,212,1150.64,0.68,44.3,0.48,0.513,VIP客户,食品饮料,社交电商,36-45,一线城市,其他,VIP,低风险,0
U002661,15,28,1991.44,635,3.3,338,31,28,7,342,15,92,71.12,1.32,22.7,0.903,0.828,VIP客户,美妆个护,小程序,26-35,新一线城市,Web,铜卡,低风险,0
U002662,439,48,17543.45,748,13.0,387,4,4,1,112,439,277,365.49,1.93,15.6,12.0,1.24,沉睡客户,美妆个护,线下门店,26-35,三线城市,Web,VIP,中风险,1
U002663,54,10,21823.6,1057,28.0,366,32,28,19,58,54,153,2182.36,0.28,105.7,0.312,0.273,VIP客户,家居家装,小程序,26-35,二线城市,Web,VIP,低风险,0
U002664,352,56,3178.03,872,36.4,336,0,15,16,43,352,127,56.75,1.93,15.6,0,1.667,高价值客户,图书音像,H5,46-55,二线城市,iOS,银卡,中风险,1
U002665,264,6,11606.81,566,28.0,262,47,10,0,191,264,357,1934.47,0.32,94.3,0.128,0.229,高价值客户,食品饮料,H5,36-45,一线城市,Web,VIP,高风险,1
U002666,323,35,10470.81,726,4.0,35,25,19,0,338,323,321,299.17,1.45,20.7,1.4,10.0,VIP客户,美妆个护,APP,18-25,其他,Web,VIP,中风险,0
U002667,466,28,15997.47,325,15.1,409,0,7,3,161,466,273,571.34,2.58,11.6,0,0.685,沉睡客户,美妆个护,小程序,26-35,其他,Web,VIP,中风险,1
U002668,131,71,459.76,663,11.8,13,3,18,5,107,131,55,6.48,3.21,9.3,23.667,54.615,高价值客户,运动户外,APP,46-55,其他,其他,普通,中风险,1
U002669,351,25,14566.64,84,11.2,144,40,23,20,107,351,95,582.67,8.93,3.4,0.625,1.736,VIP客户,食品饮料,线下门店,26-35,一线城市,Web,VIP,中风险,1
U002670,377,45,23486.78,790,36.9,459,32,9,19,254,377,190,521.93,1.71,17.6,1.406,0.98,流失客户,运动户外,H5,46-55,其他,Android,VIP,中风险,0
U002671,235,77,6111.55,599,9.7,20,37,21,11,40,235,276,79.37,3.86,7.8,2.081,38.5,高价值客户,运动户外,线下门店,55+,三线城市,Android,金卡,低风险,0
U002672,16,73,8535.64,375,32.8,430,32,7,19,228,16,265,116.93,5.84,5.1,2.281,1.698,活跃客户,电子产品,H5,18-25,其他,其他,金卡,低风险,0
U002673,536,38,10135.1,43,37.5,390,18,10,13,80,536,342,266.71,26.51,1.1,2.111,0.974,沉睡客户,美妆个护,H5,46-55,一线城市,Android,VIP,中风险,0
U002674,459,13,23485.38,1046,20.4,271,28,26,10,27,459,296,1806.57,0.37,80.5,0.464,0.48,高价值客户,电子产品,H5,26-35,一线城市,其他,VIP,中风险,1
U002675,130,6,6339.47,103,40.0,152,13,18,0,323,130,204,1056.58,1.75,17.2,0.462,0.395,沉睡客户,图书音像,线下门店,46-55,新一线城市,Android,金卡,中风险,1
U002676,306,33,20626.11,557,1.1,249,15,20,3,293,306,247,625.03,1.78,16.9,2.2,1.325,新客户,电子产品,APP,18-25,新一线城市,iOS,VIP,高风险,1
U002677,201,51,12233.02,375,27.7,337,4,23,12,316,201,322,239.86,4.08,7.4,12.75,1.513,沉睡客户,食品饮料,线下门店,18-25,三线城市,其他,VIP,中风险,1
U002678,282,62,1703.72,66,22.2,298,14,11,5,226,282,174,27.48,28.18,1.1,4.429,2.081,流失客户,运动户外,Web,18-25,其他,Android,铜卡,中风险,1
U002679,198,2,16302.92,161,33.3,45,40,27,16,113,198,91,8151.46,0.37,80.5,0.05,0.444,新客户,运动户外,Web,55+,一线城市,iOS,VIP,高风险,1
U002680,505,38,1783.17,791,39.5,369,44,8,6,19,505,281,46.93,1.44,20.8,0.864,1.03,流失客户,电子产品,小程序,26-35,其他,Android,铜卡,中风险,1
U002681,503,18,5345.88,622,17.5,383,16,8,15,59,503,19,296.99,0.87,34.6,1.125,0.47,流失客户,电子产品,线下门店,18-25,三线城市,其他,金卡,中风险,0
U002682,243,63,22701.79,1089,24.2,321,10,2,8,62,243,278,360.35,1.74,17.3,6.3,1.963,新客户,电子产品,APP,46-55,新一线城市,iOS,VIP,中风险,1
U002683,264,61,15535.3,102,32.8,340,6,14,1,176,264,200,254.68,17.94,1.7,10.167,1.794,沉睡客户,母婴用品,H5,46-55,二线城市,Web,VIP,中风险,1
U002684,374,58,14834.52,468,36.3,120,25,20,14,163,374,324,255.77,3.72,8.1,2.32,4.833,高价值客户,图书音像,线下门店,55+,一线城市,iOS,VIP,中风险,0
U002685,223,62,13254.88,830,14.5,116,49,1,17,2,223,147,213.79,2.24,13.4,1.265,5.345,沉睡客户,家居家装,Web,36-45,新一线城市,iOS,VIP,低风险,1
U002686,179,4,19698.79,73,0.6,83,25,30,14,178,179,172,4924.7,1.64,18.2,0.16,0.482,沉睡客户,母婴用品,小程序,26-35,其他,其他,VIP,高风险,1
U002687,298,12,23714.52,438,24.0,179,5,3,15,72,298,324,1976.21,0.82,36.5,2.4,0.67,活跃客户,电子产品,Web,36-45,其他,Android,VIP,高风险,1
U002688,92,61,20047.61,365,44.2,494,14,21,7,14,92,278,328.65,5.01,6.0,4.357,1.235,新客户,图书音像,社交电商,18-25,其他,其他,VIP,低风险,0
U002689,81,14,4198.34,759,22.8,159,19,22,7,30,81,203,299.88,0.55,54.2,0.737,0.881,沉睡客户,母婴用品,线下门店,26-35,一线城市,iOS,银卡,低风险,0
U002690,110,52,12937.48,8,25.6,465,6,30,14,212,110,219,248.8,195.0,0.2,8.667,1.118,活跃客户,运动户外,Web,18-25,二线城市,Android,VIP,中风险,0
